x,y
2.703092564269299114e+00,1.198008228823074006e+00
4.642500446972595896e+00,1.391073549170299906e+00
3.650567595826640588e+00,1.517837971778723150e+00
4.460758722082351468e+00,2.104003766612976722e+00
4.036752811167064081e+00,5.954167125137632688e-01
3.453810762265547396e+00,5.373856536911988391e-01
4.949482843423763434e+00,1.868535127310548827e-01
3.089277779445244398e+00,2.755869695307439082e-01
4.650187103872292838e+00,2.011301890228726075e-01
5.597662135430791608e+00,5.209599321257012416e-01
3.695025415387306111e+00,1.071243806081906724e+00
4.505216541606948510e+00,1.657409600945616068e+00
5.700201041448704764e+00,-4.737690627031578838e-01
5.255934739612507123e+00,9.967870256608566404e-01
3.899468905827960796e+00,8.617527644205582593e-01
3.513283690482154498e+00,1.784174023633675832e+00
4.002007811736930876e+00,-1.329762302304464683e-01
5.358473645489410409e+00,2.058030783261222130e-03
4.563297628077572554e+00,1.109274771983131069e+00
4.445743613375134018e+00,4.106212308841423742e-01
4.846943937294981630e+00,1.181582507344103306e+00
4.366540794379822898e+00,1.288224535903153556e-01
3.615822596336655259e+00,7.894450289893245598e-01
3.839995977572153940e+00,-3.850356057729060200e-01
4.787471009205210848e+00,-6.520586289095109400e-02
4.752726009815648744e+00,-7.935988055851138645e-01
5.452691573209969889e+00,1.977239343947013950e+00
4.607755447539552129e+00,6.626806069124229204e-01
5.555230479441338076e+00,9.825103489982843774e-01
4.264001888625353232e+00,1.123551448298687694e+00
