x,y
0.000000000000000000e+00,0.000000000000000000e+00
8.333333333333333703e-01,5.527707983925665980e-01
5.000000000000000000e-01,-8.660254037844387076e-01
1.000000000000000000e+00,0.000000000000000000e+00
1.333333333333333259e+00,-3.132546053918720541e-01
1.833333333333333259e+00,5.527707983925665980e-01
8.953802205448356810e-01,-4.453024372907488093e-01
1.395380220544835792e+00,-1.311327841075187406e+00
1.895380220544835792e+00,-4.453024372907488093e-01
1.728713553878169051e+00,1.074683611018178303e-01
2.228713553878169051e+00,-7.585570426826208079e-01
2.728713553878169051e+00,1.074683611018178303e-01
1.500000000000000000e+00,-8.660254037844387076e-01
2.395380220544835570e+00,-1.311327841075187406e+00
2.333333333333333481e+00,-3.132546053918720541e-01
2.666666666666666519e+00,1.105541596785133196e+00
1.666666666666666741e+00,1.105541596785133196e+00
2.166666666666666519e+00,2.395161930006945994e-01
3.228713553878169051e+00,-7.585570426826208079e-01
3.166666666666666519e+00,2.395161930006945994e-01
1.437953112788497689e+00,1.320478318988768940e-01
9.379531127884975783e-01,9.980732356833154073e-01
4.379531127884976338e-01,1.320478318988768940e-01
1.271286446121830949e+00,6.848186302914435197e-01
2.271286446121830949e+00,6.848186302914435197e-01
1.771286446121830949e+00,1.550844034075882005e+00
7.712864461218309486e-01,1.550844034075882005e+00
-6.204688721150238701e-02,9.980732356833154073e-01
2.712864461218309486e-01,6.848186302914435197e-01
1.166666666666666741e+00,2.395161930006945994e-01
7.712864461218309486e-01,-1.812067734929951046e-01
9.379531127884975783e-01,-7.339775718855617859e-01
1.771286446121830949e+00,-1.812067734929951046e-01
1.833333333333333259e+00,-1.179280009176310706e+00
3.333333333333333148e-01,-3.132546053918720541e-01
8.333333333333333703e-01,-1.179280009176310706e+00
-6.204688721150238701e-02,-7.339775718855617859e-01
1.666666666666666741e+00,-6.265092107837441082e-01
2.666666666666666519e+00,-6.265092107837441082e-01
-5.620468872115024217e-01,1.320478318988768940e-01
