x,y
4.955708458284762141e-01,4.799660251969692371e-01
-1.396513937743354639e+00,2.943183740212105270e+00
-3.461056496628267531e-02,3.124967611380298216e+00
-2.815219609768243592e-01,1.109352051108511095e+00
-6.293478942276116150e-01,1.572353291377970752e+00
-1.266494218328959143e+00,1.951672332025895074e+00
-6.194211309380474040e-01,2.313797714301590425e+00
-1.423012102151762770e+00,9.639972072790822244e-01
8.890733623725934898e-01,2.741812287293391215e+00
3.042627964004807062e-01,1.930642390214247550e+00
-4.993281748132258335e-01,5.808418831917656622e-01
-4.728300104048105412e-01,2.560028416124783490e+00
-9.682212555945782784e-01,2.766678512544516355e+00
-5.581328009243197164e-01,1.854632757471801119e+00
9.540915444907716036e-02,2.133456203192857448e+00
8.548239115794431520e-02,1.392011780271568577e+00
-6.816836523568461370e-01,2.762842229105042957e+00
-2.200104908957069227e+00,1.593383233189612502e+00
6.520887296526353127e-01,1.467641149945703827e+00
1.429181536459238844e+00,8.382551240353245392e-01
-1.205205888314648588e+00,1.492507375195699426e+00
-1.276420981618605843e+00,1.210227909102503219e+00
5.054976091197407317e-01,1.221410448120324066e+00
-1.553031821566145609e+00,1.955508615465294309e+00
-1.406440701032918961e+00,2.201739317288513575e+00
-8.117033717708499463e-01,3.754353637292191959e+00
5.220690102370724173e-01,2.459152558131793231e+00
1.299161817042358891e+00,1.829766532221209330e+00
-4.894014115230254092e-01,1.322286306113713561e+00
-8.216301350609271914e-01,3.012909214367737398e+00
-2.330124628371458506e+00,2.584894641375823809e+00
2.420002749815594600e-01,2.379686905018051579e+00
-1.745314062399028421e+00,3.396064538456104120e+00
5.319957735265476995e-01,3.200596981055579437e+00
-4.453732825550334173e-02,2.383523188457105757e+00
3.754778897038300034e-01,2.212921856308545099e+00
-6.916104156464175645e-01,2.021397806181525425e+00
-8.382015361796529840e-01,1.775167104358207348e+00
-4.281130815100637754e-01,8.631213492842781942e-01
-1.615294342984954223e+00,2.404553130268772154e+00
1.019093081787103561e+00,1.750300879107195895e+00
-3.428102909904227613e-01,1.568517007938578178e+00
6.620154929426813606e-01,2.209085572867115044e+00
-4.115416803908180099e-01,2.100863459294955327e+00
1.119805555670874142e-01,3.371198313204252450e+00
-4.016149171014745112e-01,2.842307882219085258e+00
-1.335225607729226160e+00,2.484018783381885864e+00
3.655511264140458016e-01,1.471477433384071443e+00
4.342825158171707001e-01,9.391309820264879260e-01
-2.715951976855290328e-01,1.850796474030850014e+00
