x,y
-5.199368753262481491e+00,1.822908822260176365e+00
-5.500134778118659362e+00,3.144460196189144519e+00
-5.609963966728940932e+00,9.110910933919372789e-01
-5.582513723084712609e+00,3.342983504588722621e+00
-6.739332182725158660e+00,4.229473677043077195e+00
-4.485113161093996936e+00,2.002941711754494758e+00
-4.457662917449776607e+00,4.434834122951290425e+00
-6.376253906373463565e+00,3.951240458048996373e+00
-6.154972472637472158e+00,3.417978927074701190e+00
-4.998154012997038542e+00,2.531488754620355941e+00
-4.646976697180328131e+00,2.989754863108721850e+00
-5.630030660199465409e+00,2.152932556726448343e+00
-5.863213054470389096e+00,3.422693415183168053e+00
-7.020031514110833371e+00,4.309183587637527069e+00
-6.064427794735855137e+00,2.714113482823005352e+00
-4.425695263444293204e+00,2.456493332134383145e+00
-5.815696117355655836e+00,4.612744363045462315e+00
-5.420650186998473785e+00,2.356170353234457338e+00
-5.452617841003931431e+00,4.334511144051413467e+00
-6.988063860105354408e+00,2.330842796820619345e+00
-4.587558799530557785e+00,3.443306483488600023e+00
-6.435671804023136211e+00,3.497688837669159501e+00
-6.858167978024543920e+00,3.322370436283309303e+00
-5.803795156820691581e+00,3.876245035563052888e+00
-3.841335553356593380e+00,1.644998582166019130e+00
-4.880159091451189646e+00,4.259515721565445112e+00
-5.219435446732995310e+00,3.064750285594685320e+00
-5.783728463350181315e+00,2.634403572228548818e+00
-3.711439671275801988e+00,2.636526221628697542e+00
-4.615009043174784331e+00,1.011414072291809685e+00
-6.447572764558074709e+00,4.234188165151543615e+00
-5.480068084648209492e+00,1.902618732854601369e+00
-6.194323676816644308e+00,1.722585843360315394e+00
-5.771827502815226829e+00,1.897904244746162483e+00
-5.440716880468980499e+00,3.598011816569022692e+00
-5.069472871181682549e+00,2.814436461722863658e+00
-6.356187212902921324e+00,2.709398994714535380e+00
-4.295799381363492486e+00,3.448020971597077544e+00
-6.565567686103928935e+00,2.506161198206470431e+00
-5.278853344382691937e+00,2.611198665214800929e+00
-5.408749226463506865e+00,1.619671025752104754e+00
-4.706394594829954592e+00,2.536203242728828133e+00
-5.945591999436455666e+00,3.621216723582769248e+00
-6.403704150017664354e+00,1.519348046852249112e+00
-5.361232289348761171e+00,2.809721973614399904e+00
-4.074517947627527725e+00,2.914759440622727293e+00
-5.010054973531986811e+00,3.267988082102752934e+00
-5.570612762549773223e+00,2.606484177106334510e+00
-4.505179854564503650e+00,3.244783175089013483e+00
-4.868258130916214732e+00,3.523016394083051228e+00
-5.993108936551199584e+00,2.431165775720491418e+00
-6.214390370287151022e+00,2.964427306694814135e+00
-5.673899274739908627e+00,4.867772675025748619e+00
-5.641931620734481179e+00,2.889431884208821799e+00
-6.226291330822123271e+00,3.700926634177228447e+00
-6.273808267936865413e+00,2.510875686314937294e+00
-5.653832581269382374e+00,3.625931211691242328e+00
-5.231336407267968447e+00,3.801249613077089418e+00
-6.577468646638894079e+00,3.242660525688857653e+00
-7.149927396191629647e+00,3.317655948174845104e+00
-5.791894196285737983e+00,3.139745708080669218e+00
-5.381298982819289201e+00,4.051563436948923069e+00
-6.084494488206362739e+00,3.955954946157507202e+00
-4.776872579261070229e+00,1.998227223646027895e+00
-4.635075736645307920e+00,2.253255535626311978e+00
-6.609436300644377482e+00,5.221001316505768486e+00
-5.290754304917654416e+00,3.347697992697208580e+00
-6.025076590556676770e+00,4.409506566537389816e+00
-5.089539564652202586e+00,4.056277925057376166e+00
-4.836290476910755309e+00,1.544675603266143504e+00
