x,y
-6.204688721150238701e-02,3.522411034645454464e+00
-3.333333333333333148e-01,2.837592404354010611e+00
-3.953802205448357365e-01,3.835665640037325463e+00
5.620468872115024217e-01,2.392289967063261358e+00
5.000000000000000000e-01,3.390363202746577542e+00
4.379531127884976338e-01,4.388436438429892839e+00
1.395380220544835792e+00,2.945060765455828289e+00
1.333333333333333259e+00,3.943134001139144029e+00
-1.290760441089671362e+00,2.548917269759197524e+00
-1.352807328301173895e+00,3.546990505442513264e+00
-3.953802205448357365e-01,2.103614832468448714e+00
-4.574271077563381027e-01,3.101688068151764011e+00
-5.194739949678405244e-01,4.099761303835079751e+00
4.379531127884976338e-01,2.656385630861015645e+00
3.759062255769952121e-01,3.654458866544330942e+00
1.666666666666666574e-01,1.971567000569572015e+00
1.046197794551642773e-01,2.969640236252887089e+00
1.062046887211502311e+00,1.526264563278822983e+00
1.000000000000000000e+00,2.524337798962138724e+00
9.379531127884975783e-01,3.522411034645454464e+00
1.895380220544835792e+00,2.079035361671389914e+00
1.833333333333333259e+00,3.077108597354705211e+00
6.666666666666666297e-01,2.837592404354010611e+00
6.046197794551643190e-01,3.835665640037325463e+00
1.562046887211502311e+00,2.392289967063261358e+00
1.500000000000000000e+00,3.390363202746577542e+00
1.437953112788497689e+00,4.388436438429892839e+00
2.395380220544835570e+00,2.945060765455828289e+00
2.333333333333333481e+00,3.943134001139144029e+00
-7.907604410896714731e-01,1.682891865974758927e+00
-8.528073283011737837e-01,2.680965101658074445e+00
1.046197794551642773e-01,1.237589428684010118e+00
4.257289224366189728e-02,2.235662664367325636e+00
-1.947399496784048625e-02,3.233735900050641376e+00
9.379531127884975783e-01,1.790360227076576827e+00
8.759062255769952676e-01,2.788433462759892123e+00
-2.907604410896714175e-01,2.548917269759197524e+00
-3.528073283011738392e-01,3.546990505442513264e+00
6.046197794551643190e-01,2.103614832468448714e+00
5.425728922436618973e-01,3.101688068151764011e+00
4.805260050321595311e-01,4.099761303835079751e+00
1.437953112788497689e+00,2.656385630861015645e+00
1.375906225576995157e+00,3.654458866544330942e+00
-5.620468872115024217e-01,1.864098639467754337e+00
-6.240937744230047324e-01,2.862171875151069855e+00
3.333333333333333148e-01,1.418796202177005306e+00
2.712864461218309486e-01,2.416869437860320602e+00
2.092395589103285547e-01,3.414942673543636342e+00
1.166666666666666741e+00,1.971567000569572015e+00
1.104619779455164208e+00,2.969640236252887089e+00
8.333333333333333703e-01,2.284821605961444124e+00
1.666666666666666741e+00,2.837592404354010611e+00
-6.204688721150238701e-02,9.980732356833154073e-01
-1.240937744230047740e-01,1.996146471366630815e+00
8.333333333333333703e-01,5.527707983925665980e-01
7.712864461218309486e-01,1.550844034075882005e+00
7.092395589103285269e-01,2.548917269759197524e+00
1.666666666666666741e+00,1.105541596785133196e+00
1.604619779455164208e+00,2.103614832468448714e+00
4.379531127884976338e-01,1.864098639467754337e+00
3.759062255769952121e-01,2.862171875151069855e+00
1.333333333333333259e+00,1.418796202177005306e+00
1.271286446121830949e+00,2.416869437860320602e+00
1.209239558910328638e+00,3.414942673543636342e+00
2.166666666666666519e+00,1.971567000569572015e+00
2.104619779455164430e+00,2.969640236252887089e+00
