x,y
-1.240937744230047740e-01,1.996146471366630815e+00
-1.861406616345071541e-01,2.994219707049946333e+00
7.712864461218309486e-01,1.550844034075882005e+00
7.092395589103285269e-01,2.548917269759197524e+00
3.759062255769952121e-01,2.862171875151069855e+00
3.138593383654928459e-01,3.860245110834385596e+00
1.271286446121830949e+00,2.416869437860320602e+00
1.209239558910328638e+00,3.414942673543636342e+00
-1.081520882179342946e+00,1.707471336771818171e+00
-1.143567769390845257e+00,2.705544572455133689e+00
-1.861406616345071541e-01,1.262168899481069362e+00
-2.481875488460095480e-01,2.260242135164384880e+00
-5.815208821793428351e-01,2.573496740556256768e+00
-6.435677693908452568e-01,3.571569976239572508e+00
3.138593383654928459e-01,2.128194303265507958e+00
2.518124511539904797e-01,3.126267538948823699e+00
8.759062255769952676e-01,1.996146471366630815e+00
8.138593383654928459e-01,2.994219707049946333e+00
1.771286446121830949e+00,1.550844034075882005e+00
1.709239558910328638e+00,2.548917269759197524e+00
5.425728922436618973e-01,2.309401076758502924e+00
4.805260050321595311e-01,3.307474312441818665e+00
1.437953112788497689e+00,1.864098639467754337e+00
1.375906225576995157e+00,2.862171875151069855e+00
1.313859338365492846e+00,3.860245110834385596e+00
2.271286446121830949e+00,2.416869437860320602e+00
2.209239558910328416e+00,3.414942673543636342e+00
-8.152088217934287673e-02,1.707471336771818171e+00
-1.435677693908452568e-01,2.705544572455133689e+00
8.138593383654928459e-01,1.262168899481069362e+00
7.518124511539904242e-01,2.260242135164384880e+00
-3.528073283011738392e-01,1.022652706480374540e+00
-4.148542155126762054e-01,2.020725942163690281e+00
5.425728922436618973e-01,5.773502691896257311e-01
4.805260050321595311e-01,1.575423504872941249e+00
4.184791178206571094e-01,2.573496740556256768e+00
3.564322306091547432e-01,3.571569976239572508e+00
1.313859338365492846e+00,2.128194303265507958e+00
1.251812451153990535e+00,3.126267538948823699e+00
1.471926716988261885e-01,1.888678110264812915e+00
8.514578448732379456e-02,2.886751345948128655e+00
1.042572892243661897e+00,1.443375672974064328e+00
9.805260050321594756e-01,2.441448908657379846e+00
1.542572892243661897e+00,2.309401076758502924e+00
6.471926716988262163e-01,1.022652706480374540e+00
5.851457844873237946e-01,2.020725942163690281e+00
1.542572892243661897e+00,5.773502691896257311e-01
1.480526005032159587e+00,1.575423504872941249e+00
1.147192671698826105e+00,1.888678110264812915e+00
1.085145784487323795e+00,2.886751345948128655e+00
2.042572892243661897e+00,1.443375672974064328e+00
1.980526005032159587e+00,2.441448908657379846e+00
