x,y
4.379531127884976338e-01,1.864098639467754337e+00
3.759062255769952121e-01,2.862171875151069855e+00
1.333333333333333259e+00,1.418796202177005306e+00
1.271286446121830949e+00,2.416869437860320602e+00
2.166666666666666519e+00,1.971567000569572015e+00
1.833333333333333259e+00,2.284821605961444124e+00
2.666666666666666519e+00,2.837592404354010611e+00
9.379531127884975783e-01,9.980732356833154073e-01
8.759062255769952676e-01,1.996146471366630815e+00
1.833333333333333259e+00,5.527707983925665980e-01
1.771286446121830949e+00,1.550844034075882005e+00
2.666666666666666519e+00,1.105541596785133196e+00
1.437953112788497689e+00,1.864098639467754337e+00
1.375906225576995157e+00,2.862171875151069855e+00
2.333333333333333481e+00,1.418796202177005306e+00
2.271286446121830949e+00,2.416869437860320602e+00
3.166666666666666519e+00,1.971567000569572015e+00
1.937953112788497689e+00,9.980732356833154073e-01
1.875906225576995157e+00,1.996146471366630815e+00
2.833333333333333481e+00,5.527707983925665980e-01
2.771286446121830949e+00,1.550844034075882005e+00
3.666666666666666519e+00,1.105541596785133196e+00
