x,y
1.240937744230047740e-01,-2.640956637977537880e-01
6.204688721150238701e-02,7.339775718855617859e-01
9.574271077563381027e-01,2.886751345948128655e-01
6.240937744230047324e-01,6.019297399866848641e-01
5.620468872115024217e-01,1.600002975670000493e+00
1.457427107756338103e+00,1.154700538379251462e+00
-8.333333333333333703e-01,-5.527707983925665980e-01
-8.953802205448356810e-01,4.453024372907488093e-01
0.000000000000000000e+00,0.000000000000000000e+00
-3.333333333333333148e-01,3.132546053918720541e-01
-3.953802205448357365e-01,1.311327841075187406e+00
5.000000000000000000e-01,8.660254037844387076e-01
2.287135538781690514e-01,1.812067734929951046e-01
1.666666666666666574e-01,1.179280009176310706e+00
1.124093774423004843e+00,-2.640956637977537880e-01
1.062046887211502311e+00,7.339775718855617859e-01
1.957427107756338103e+00,2.886751345948128655e-01
1.666666666666666574e-01,-5.527707983925665980e-01
1.046197794551642773e-01,4.453024372907488093e-01
1.000000000000000000e+00,0.000000000000000000e+00
-1.046197794551642773e-01,-1.237589428684010118e+00
-1.666666666666666574e-01,-2.395161930006945994e-01
7.287135538781690514e-01,-6.848186302914435197e-01
6.666666666666666297e-01,3.132546053918720541e-01
3.953802205448357365e-01,-3.715640248995713546e-01
3.333333333333333148e-01,6.265092107837441082e-01
1.228713553878169051e+00,1.812067734929951046e-01
1.166666666666666741e+00,1.179280009176310706e+00
8.953802205448356810e-01,-1.237589428684010118e+00
8.333333333333333703e-01,-2.395161930006945994e-01
1.728713553878169051e+00,-6.848186302914435197e-01
