x,y
2.209239558910328416e+00,3.414942673543636342e+00
2.251812451153990313e+00,4.858318346517700448e+00
2.480526005032159365e+00,4.099761303835079751e+00
1.918479117820657054e+00,4.231809135733956673e+00
1.480526005032159587e+00,4.099761303835079751e+00
1.209239558910328638e+00,3.414942673543636342e+00
1.980526005032159587e+00,4.965786707619519014e+00
2.875906225576995379e+00,4.520484270328769760e+00
2.313859338365492846e+00,3.860245110834385596e+00
1.147192671698826105e+00,2.680965101658074445e+00
1.023098897275821484e+00,4.677111573024705926e+00
-2.481875488460095480e-01,3.992292942733261629e+00
2.375906225576995379e+00,2.862171875151069855e+00
1.709239558910328638e+00,4.280968077328075161e+00
3.147192671698826327e+00,4.413015909226952083e+00
1.585145784487323795e+00,4.545063741125829004e+00
5.230988972758213729e-01,5.543136976809144301e+00
3.437953112788497467e+00,4.388436438429892839e+00
2.147192671698826327e+00,4.413015909226952083e+00
1.313859338365492846e+00,3.860245110834385596e+00
2.480526005032159365e+00,5.831812111403956500e+00
2.375906225576995379e+00,5.386509674113209023e+00
1.604619779455164208e+00,3.835665640037325463e+00
-3.102344360575119420e-01,4.990366178416577370e+00
5.851457844873237946e-01,4.545063741125829004e+00
2.042572892243661897e+00,3.967713471936202385e+00
1.980526005032159587e+00,3.233735900050641376e+00
1.418479117820657054e+00,5.097834539518395047e+00
2.418479117820657276e+00,5.097834539518395047e+00
1.647192671698826105e+00,5.279041313011389569e+00
1.542572892243661897e+00,4.833738875720641204e+00
1.375906225576995157e+00,2.862171875151069855e+00
1.875906225576995157e+00,1.996146471366630815e+00
1.647192671698826105e+00,3.546990505442513264e+00
2.518124511539904797e-01,3.126267538948823699e+00
3.375906225576995379e+00,5.386509674113209023e+00
2.604619779455164430e+00,3.835665640037325463e+00
6.471926716988262163e-01,3.546990505442513264e+00
2.104619779455164430e+00,2.969640236252887089e+00
1.418479117820657054e+00,4.305547548125133517e+00
4.184791178206571094e-01,4.305547548125133517e+00
7.092395589103285269e-01,4.280968077328075161e+00
9.184791178206571649e-01,3.439522144340694698e+00
2.542572892243661897e+00,4.833738875720641204e+00
1.085145784487323795e+00,3.679038337341390186e+00
2.937953112788497467e+00,3.522411034645454464e+00
6.471926716988262163e-01,5.279041313011389569e+00
2.647192671698826327e+00,3.546990505442513264e+00
3.209239558910328416e+00,3.414942673543636342e+00
1.480526005032159587e+00,3.307474312441818665e+00
1.480526005032159587e+00,5.831812111403956500e+00
1.813859338365492846e+00,2.994219707049946333e+00
1.751812451153990535e+00,3.992292942733261629e+00
7.518124511539904242e-01,3.992292942733261629e+00
1.147192671698826105e+00,4.413015909226952083e+00
1.251812451153990535e+00,4.858318346517700448e+00
9.805260050321594756e-01,2.441448908657379846e+00
2.709239558910328416e+00,2.548917269759197524e+00
4.805260050321595311e-01,3.307474312441818665e+00
1.523098897275821484e+00,5.543136976809144301e+00
1.897655639424880858e-01,4.124340774632138995e+00
2.437953112788497467e+00,4.388436438429892839e+00
6.897655639424881135e-01,4.990366178416577370e+00
