x,y
2.000000000000000000e+00,2.524337798962138724e+00
1.937953112788497689e+00,3.522411034645454464e+00
3.375906225576995379e+00,1.922408058975453748e+00
2.833333333333333481e+00,3.077108597354705211e+00
2.500000000000000000e+00,3.390363202746577542e+00
2.771286446121830949e+00,4.075181833038020507e+00
1.480526005032159587e+00,4.099761303835079751e+00
2.980526005032159365e+00,3.233735900050641376e+00
1.042572892243661897e+00,2.235662664367325636e+00
1.647192671698826105e+00,1.814939697873635849e+00
4.104619779455163986e+00,1.237589428684010118e+00
1.875906225576995157e+00,2.788433462759892123e+00
3.709239558910328416e+00,2.548917269759197524e+00
1.542572892243661897e+00,3.101688068151764011e+00
3.333333333333333481e+00,3.943134001139144029e+00
2.500000000000000000e+00,1.658312395177699905e+00
2.437953112788497467e+00,2.656385630861015645e+00
2.375906225576995379e+00,3.654458866544330942e+00
3.333333333333333481e+00,2.211083193570266392e+00
9.805260050321594756e-01,3.233735900050641376e+00
2.437953112788497467e+00,9.243348232921383412e-01
3.937953112788497467e+00,1.790360227076576827e+00
3.000000000000000000e+00,2.524337798962138724e+00
2.937953112788497467e+00,3.522411034645454464e+00
3.895380220544835570e+00,2.079035361671389914e+00
3.833333333333333481e+00,3.077108597354705211e+00
4.666666666666666963e+00,1.105541596785133196e+00
2.771286446121830949e+00,2.343131025469143314e+00
3.500000000000000000e+00,3.390363202746577542e+00
3.271286446121830949e+00,6.848186302914435197e-01
2.209239558910328416e+00,3.414942673543636342e+00
4.333333333333333037e+00,3.943134001139144029e+00
1.542572892243661897e+00,1.369637260582887039e+00
1.480526005032159587e+00,2.367710496266202558e+00
3.395380220544835570e+00,2.945060765455828289e+00
2.480526005032159365e+00,4.099761303835079751e+00
2.542572892243661897e+00,1.369637260582887039e+00
2.480526005032159365e+00,2.367710496266202558e+00
2.042572892243661897e+00,2.235662664367325636e+00
1.980526005032159587e+00,3.233735900050641376e+00
2.937953112788497467e+00,1.790360227076576827e+00
2.875906225576995379e+00,2.788433462759892123e+00
1.771286446121830949e+00,1.550844034075882005e+00
1.709239558910328638e+00,2.548917269759197524e+00
2.147192671698826327e+00,2.680965101658074445e+00
2.604619779455164430e+00,2.103614832468448714e+00
2.542572892243661897e+00,3.101688068151764011e+00
4.395380220544836014e+00,2.945060765455828289e+00
3.500000000000000000e+00,1.658312395177699905e+00
3.437953112788497467e+00,2.656385630861015645e+00
3.375906225576995379e+00,3.654458866544330942e+00
2.375906225576995379e+00,1.922408058975453748e+00
2.895380220544835570e+00,2.079035361671389914e+00
1.937953112788497689e+00,1.790360227076576827e+00
3.166666666666666519e+00,1.971567000569572015e+00
3.104619779455164430e+00,2.969640236252887089e+00
4.833333333333333037e+00,3.077108597354705211e+00
4.000000000000000000e+00,2.524337798962138724e+00
3.937953112788497467e+00,3.522411034645454464e+00
1.709239558910328638e+00,8.168664621903204415e-01
2.271286446121830949e+00,3.209156429253582132e+00
3.271286446121830949e+00,3.209156429253582132e+00
4.604619779455163986e+00,2.103614832468448714e+00
3.209239558910328416e+00,1.682891865974758927e+00
3.209239558910328416e+00,3.414942673543636342e+00
3.437953112788497467e+00,9.243348232921383412e-01
2.271286446121830949e+00,6.848186302914435197e-01
2.209239558910328416e+00,1.682891865974758927e+00
4.166666666666666963e+00,2.395161930006945994e-01
3.104619779455164430e+00,1.237589428684010118e+00
3.042572892243661897e+00,2.235662664367325636e+00
4.395380220544836014e+00,1.213009957886951318e+00
2.437953112788497467e+00,4.388436438429892839e+00
3.875906225576995379e+00,2.788433462759892123e+00
2.771286446121830949e+00,1.550844034075882005e+00
2.709239558910328416e+00,2.548917269759197524e+00
3.666666666666666519e+00,1.105541596785133196e+00
3.604619779455164430e+00,2.103614832468448714e+00
3.271286446121830949e+00,2.416869437860320602e+00
4.895380220544836014e+00,2.079035361671389914e+00
4.166666666666666963e+00,1.971567000569572015e+00
4.104619779455163986e+00,2.969640236252887089e+00
3.395380220544835570e+00,1.213009957886951318e+00
2.271286446121830949e+00,2.416869437860320602e+00
2.666666666666666519e+00,1.105541596785133196e+00
3.771286446121830949e+00,1.550844034075882005e+00
3.437953112788497467e+00,4.388436438429892839e+00
4.333333333333333037e+00,2.211083193570266392e+00
3.166666666666666519e+00,2.395161930006945994e-01
