x,y
2.104619779455164430e+00,2.969640236252887089e+00
2.042572892243661897e+00,3.967713471936202385e+00
3.000000000000000000e+00,2.524337798962138724e+00
2.937953112788497467e+00,3.522411034645454464e+00
2.666666666666666519e+00,2.837592404354010611e+00
2.604619779455164430e+00,3.835665640037325463e+00
3.562046887211502533e+00,2.392289967063261358e+00
3.500000000000000000e+00,3.390363202746577542e+00
3.437953112788497467e+00,4.388436438429892839e+00
3.228713553878169051e+00,2.705544572455133689e+00
3.166666666666666519e+00,3.703617808138448542e+00
4.062046887211502089e+00,3.258315370847700176e+00
4.000000000000000000e+00,4.256388606531015917e+00
1.709239558910328638e+00,2.548917269759197524e+00
2.604619779455164430e+00,2.103614832468448714e+00
2.542572892243661897e+00,3.101688068151764011e+00
2.271286446121830949e+00,2.416869437860320602e+00
2.209239558910328416e+00,3.414942673543636342e+00
3.166666666666666519e+00,1.971567000569572015e+00
3.104619779455164430e+00,2.969640236252887089e+00
3.042572892243661897e+00,3.967713471936202385e+00
4.000000000000000000e+00,2.524337798962138724e+00
3.937953112788497467e+00,3.522411034645454464e+00
2.833333333333333481e+00,2.284821605961444124e+00
2.771286446121830949e+00,3.282894841644759421e+00
3.728713553878169051e+00,1.839519168670695093e+00
3.666666666666666519e+00,2.837592404354010611e+00
3.604619779455164430e+00,3.835665640037325463e+00
4.562046887211502089e+00,2.392289967063261358e+00
4.500000000000000000e+00,3.390363202746577542e+00
3.333333333333333481e+00,3.150847009745882499e+00
4.228713553878169051e+00,2.705544572455133689e+00
4.166666666666666963e+00,3.703617808138448542e+00
5.062046887211502089e+00,3.258315370847700176e+00
5.000000000000000000e+00,4.256388606531015917e+00
1.875906225576995157e+00,1.996146471366630815e+00
2.771286446121830949e+00,1.550844034075882005e+00
2.709239558910328416e+00,2.548917269759197524e+00
3.604619779455164430e+00,2.103614832468448714e+00
3.542572892243661897e+00,3.101688068151764011e+00
2.437953112788497467e+00,1.864098639467754337e+00
2.375906225576995379e+00,2.862171875151069855e+00
3.333333333333333481e+00,1.418796202177005306e+00
3.271286446121830949e+00,2.416869437860320602e+00
3.209239558910328416e+00,3.414942673543636342e+00
4.166666666666666963e+00,1.971567000569572015e+00
4.104619779455163986e+00,2.969640236252887089e+00
4.042572892243661897e+00,3.967713471936202385e+00
2.937953112788497467e+00,2.730124043252192934e+00
3.833333333333333481e+00,2.284821605961444124e+00
3.771286446121830949e+00,3.282894841644759421e+00
4.728713553878169051e+00,1.839519168670695093e+00
4.666666666666666963e+00,2.837592404354010611e+00
2.937953112788497467e+00,9.980732356833154073e-01
2.875906225576995379e+00,1.996146471366630815e+00
3.771286446121830949e+00,1.550844034075882005e+00
3.709239558910328416e+00,2.548917269759197524e+00
3.437953112788497467e+00,1.864098639467754337e+00
3.375906225576995379e+00,2.862171875151069855e+00
4.333333333333333037e+00,1.418796202177005306e+00
4.271286446121830949e+00,2.416869437860320602e+00
