x,y
1.104619779455164208e+00,2.969640236252887089e+00
2.333333333333333481e+00,3.150847009745882499e+00
2.375906225576995379e+00,2.862171875151069855e+00
-1.861406616345071541e-01,2.994219707049946333e+00
1.147192671698826105e+00,2.680965101658074445e+00
2.042572892243661897e+00,2.235662664367325636e+00
7.092395589103285269e-01,2.548917269759197524e+00
1.604619779455164208e+00,2.103614832468448714e+00
3.666666666666666519e+00,2.837592404354010611e+00
6.471926716988262163e-01,3.546990505442513264e+00
1.542572892243661897e+00,3.101688068151764011e+00
7.092395589103285269e-01,4.280968077328075161e+00
1.542572892243661897e+00,2.309401076758502924e+00
1.313859338365492846e+00,2.128194303265507958e+00
2.437953112788497467e+00,4.388436438429892839e+00
2.333333333333333481e+00,1.418796202177005306e+00
3.138593383654928459e-01,2.128194303265507958e+00
1.313859338365492846e+00,3.860245110834385596e+00
1.271286446121830949e+00,2.416869437860320602e+00
1.209239558910328638e+00,3.414942673543636342e+00
3.138593383654928459e-01,3.860245110834385596e+00
2.166666666666666519e+00,1.971567000569572015e+00
2.104619779455164430e+00,2.969640236252887089e+00
2.042572892243661897e+00,3.967713471936202385e+00
3.000000000000000000e+00,2.524337798962138724e+00
4.805260050321595311e-01,3.307474312441818665e+00
1.209239558910328638e+00,1.682891865974758927e+00
2.709239558910328416e+00,2.548917269759197524e+00
1.875906225576995157e+00,3.728197278935508674e+00
7.712864461218309486e-01,3.282894841644759421e+00
1.833333333333333259e+00,2.284821605961444124e+00
1.771286446121830949e+00,3.282894841644759421e+00
1.042572892243661897e+00,3.175426480542941743e+00
2.092395589103285547e-01,3.414942673543636342e+00
2.666666666666666519e+00,2.837592404354010611e+00
2.604619779455164430e+00,3.835665640037325463e+00
3.500000000000000000e+00,3.390363202746577542e+00
2.271286446121830949e+00,4.148920245429198239e+00
3.271286446121830949e+00,2.416869437860320602e+00
3.166666666666666519e+00,3.703617808138448542e+00
1.147192671698826105e+00,4.413015909226952083e+00
8.759062255769952676e-01,1.996146471366630815e+00
8.138593383654928459e-01,2.994219707049946333e+00
1.042572892243661897e+00,1.443375672974064328e+00
9.379531127884975783e-01,2.730124043252192934e+00
1.813859338365492846e+00,2.994219707049946333e+00
1.709239558910328638e+00,2.548917269759197524e+00
1.647192671698826105e+00,3.546990505442513264e+00
2.437953112788497467e+00,1.864098639467754337e+00
-1.947399496784048625e-02,2.441448908657379846e+00
2.937953112788497467e+00,3.522411034645454464e+00
1.271286446121830949e+00,4.148920245429198239e+00
1.042572892243661897e+00,3.967713471936202385e+00
1.375906225576995157e+00,1.130121067582192440e+00
1.437953112788497689e+00,1.864098639467754337e+00
1.375906225576995157e+00,2.862171875151069855e+00
3.166666666666666519e+00,1.971567000569572015e+00
5.425728922436618973e-01,2.309401076758502924e+00
1.437953112788497689e+00,3.596149447036630864e+00
2.271286446121830949e+00,2.416869437860320602e+00
2.209239558910328416e+00,3.414942673543636342e+00
1.666666666666666741e+00,2.837592404354010611e+00
2.833333333333333481e+00,2.284821605961444124e+00
2.771286446121830949e+00,1.550844034075882005e+00
2.166666666666666519e+00,3.703617808138448542e+00
1.542572892243661897e+00,4.833738875720641204e+00
2.771286446121830949e+00,3.282894841644759421e+00
1.937953112788497689e+00,9.980732356833154073e-01
1.875906225576995157e+00,1.996146471366630815e+00
9.805260050321594756e-01,2.441448908657379846e+00
1.937953112788497689e+00,3.522411034645454464e+00
4.805260050321595311e-01,1.575423504872941249e+00
2.542572892243661897e+00,3.101688068151764011e+00
2.209239558910328416e+00,1.682891865974758927e+00
2.104619779455164430e+00,4.701691043821764282e+00
3.000000000000000000e+00,4.256388606531015917e+00
2.500000000000000000e+00,3.390363202746577542e+00
1.937953112788497689e+00,2.730124043252192934e+00
2.437953112788497467e+00,2.656385630861015645e+00
1.604619779455164208e+00,3.835665640037325463e+00
