x,y
1.000000000000000000e+00,0.000000000000000000e+00
9.379531127884975783e-01,9.980732356833154073e-01
1.833333333333333259e+00,5.527707983925665980e-01
1.500000000000000000e+00,8.660254037844387076e-01
1.437953112788497689e+00,1.864098639467754337e+00
2.333333333333333481e+00,1.418796202177005306e+00
4.257289224366189728e-02,-2.886751345948128655e-01
-1.947399496784048625e-02,7.093981010885026528e-01
8.759062255769952676e-01,2.640956637977537880e-01
5.425728922436618973e-01,5.773502691896257311e-01
4.805260050321595311e-01,1.575423504872941249e+00
1.437953112788497689e+00,1.320478318988768940e-01
1.375906225576995157e+00,1.130121067582192440e+00
1.104619779455164208e+00,4.453024372907488093e-01
2.000000000000000000e+00,0.000000000000000000e+00
1.937953112788497689e+00,9.980732356833154073e-01
2.833333333333333481e+00,5.527707983925665980e-01
1.042572892243661897e+00,-2.886751345948128655e-01
9.805260050321594756e-01,7.093981010885026528e-01
1.875906225576995157e+00,2.640956637977537880e-01
7.712864461218309486e-01,-9.734937648862563853e-01
7.092395589103285269e-01,2.457947079705909491e-02
1.604619779455164208e+00,-4.207229664936897318e-01
1.542572892243661897e+00,5.773502691896257311e-01
1.271286446121830949e+00,-1.074683611018178303e-01
1.209239558910328638e+00,8.906048745814976186e-01
2.104619779455164430e+00,4.453024372907488093e-01
1.771286446121830949e+00,-9.734937648862563853e-01
1.709239558910328638e+00,2.457947079705909491e-02
2.604619779455164430e+00,-4.207229664936897318e-01
