x,y
6.046197794551643190e-01,3.835665640037325463e+00
5.425728922436618973e-01,4.833738875720641204e+00
1.500000000000000000e+00,3.390363202746577542e+00
1.437953112788497689e+00,4.388436438429892839e+00
1.104619779455164208e+00,4.701691043821764282e+00
1.042572892243661897e+00,5.699764279505079578e+00
2.000000000000000000e+00,4.256388606531015917e+00
1.937953112788497689e+00,5.254461842214331213e+00
1.104619779455164208e+00,2.969640236252887089e+00
1.042572892243661897e+00,3.967713471936202385e+00
1.937953112788497689e+00,3.522411034645454464e+00
1.604619779455164208e+00,3.835665640037325463e+00
1.542572892243661897e+00,4.833738875720641204e+00
2.500000000000000000e+00,3.390363202746577542e+00
2.437953112788497467e+00,4.388436438429892839e+00
1.333333333333333259e+00,3.150847009745882499e+00
1.271286446121830949e+00,4.148920245429198239e+00
2.228713553878169051e+00,2.705544572455133689e+00
2.166666666666666519e+00,3.703617808138448542e+00
2.104619779455164430e+00,4.701691043821764282e+00
2.042572892243661897e+00,5.699764279505079578e+00
3.062046887211502533e+00,3.258315370847700176e+00
3.000000000000000000e+00,4.256388606531015917e+00
2.937953112788497467e+00,5.254461842214331213e+00
1.833333333333333259e+00,4.016872413530321317e+00
1.771286446121830949e+00,5.014945649213636614e+00
2.728713553878169051e+00,3.571569976239572508e+00
2.666666666666666519e+00,4.569643211922888248e+00
3.562046887211502533e+00,4.124340774632138995e+00
3.500000000000000000e+00,5.122414010315455180e+00
3.759062255769952121e-01,2.862171875151069855e+00
3.138593383654928459e-01,3.860245110834385596e+00
1.271286446121830949e+00,2.416869437860320602e+00
1.209239558910328638e+00,3.414942673543636342e+00
2.104619779455164430e+00,2.969640236252887089e+00
2.042572892243661897e+00,3.967713471936202385e+00
2.937953112788497467e+00,3.522411034645454464e+00
8.759062255769952676e-01,3.728197278935508674e+00
8.138593383654928459e-01,4.726270514618823526e+00
1.833333333333333259e+00,2.284821605961444124e+00
1.771286446121830949e+00,3.282894841644759421e+00
1.709239558910328638e+00,4.280968077328075161e+00
2.666666666666666519e+00,2.837592404354010611e+00
2.604619779455164430e+00,3.835665640037325463e+00
2.542572892243661897e+00,4.833738875720641204e+00
3.500000000000000000e+00,3.390363202746577542e+00
3.437953112788497467e+00,4.388436438429892839e+00
2.333333333333333481e+00,3.150847009745882499e+00
2.271286446121830949e+00,4.148920245429198239e+00
3.228713553878169051e+00,2.705544572455133689e+00
3.166666666666666519e+00,3.703617808138448542e+00
2.833333333333333481e+00,4.016872413530321317e+00
2.771286446121830949e+00,5.014945649213636614e+00
3.728713553878169051e+00,3.571569976239572508e+00
3.666666666666666519e+00,4.569643211922888248e+00
8.759062255769952676e-01,1.996146471366630815e+00
8.138593383654928459e-01,2.994219707049946333e+00
1.709239558910328638e+00,2.548917269759197524e+00
1.375906225576995157e+00,2.862171875151069855e+00
1.313859338365492846e+00,3.860245110834385596e+00
2.271286446121830949e+00,2.416869437860320602e+00
2.209239558910328416e+00,3.414942673543636342e+00
1.875906225576995157e+00,3.728197278935508674e+00
1.813859338365492846e+00,4.726270514618823526e+00
2.833333333333333481e+00,2.284821605961444124e+00
2.771286446121830949e+00,3.282894841644759421e+00
2.709239558910328416e+00,4.280968077328075161e+00
3.666666666666666519e+00,2.837592404354010611e+00
3.333333333333333481e+00,3.150847009745882499e+00
3.271286446121830949e+00,4.148920245429198239e+00
4.228713553878169051e+00,2.705544572455133689e+00
4.166666666666666963e+00,3.703617808138448542e+00
1.875906225576995157e+00,1.996146471366630815e+00
1.813859338365492846e+00,2.994219707049946333e+00
2.709239558910328416e+00,2.548917269759197524e+00
2.375906225576995379e+00,2.862171875151069855e+00
2.313859338365492846e+00,3.860245110834385596e+00
3.271286446121830949e+00,2.416869437860320602e+00
3.209239558910328416e+00,3.414942673543636342e+00
