x,y
1.480526005032159587e+00,1.575423504872941249e+00
3.166666666666666519e+00,1.971567000569572015e+00
2.092395589103285547e-01,8.906048745814976186e-01
3.104619779455164430e+00,2.969640236252887089e+00
1.104619779455164208e+00,2.177353244859626002e+00
1.937953112788497689e+00,2.730124043252192934e+00
-1.081520882179342946e+00,3.439522144340694698e+00
-3.528073283011738392e-01,1.022652706480374540e+00
-1.019473994967840413e+00,2.441448908657379846e+00
7.712864461218309486e-01,3.282894841644759421e+00
8.759062255769952676e-01,3.728197278935508674e+00
1.666666666666666741e+00,2.837592404354010611e+00
1.604619779455164208e+00,3.835665640037325463e+00
-1.240937744230047740e-01,1.996146471366630815e+00
-1.861406616345071541e-01,2.994219707049946333e+00
-2.481875488460095480e-01,3.992292942733261629e+00
7.092395589103285269e-01,2.548917269759197524e+00
6.471926716988262163e-01,3.546990505442513264e+00
2.937953112788497467e+00,9.980732356833154073e-01
7.092395589103285269e-01,4.280968077328075161e+00
4.379531127884976338e-01,1.864098639467754337e+00
3.759062255769952121e-01,2.862171875151069855e+00
1.333333333333333259e+00,1.418796202177005306e+00
1.271286446121830949e+00,2.416869437860320602e+00
1.209239558910328638e+00,3.414942673543636342e+00
2.166666666666666519e+00,1.971567000569572015e+00
2.104619779455164430e+00,2.969640236252887089e+00
9.379531127884975783e-01,2.730124043252192934e+00
2.104619779455164430e+00,4.453024372907488093e-01
1.833333333333333259e+00,2.284821605961444124e+00
1.771286446121830949e+00,3.282894841644759421e+00
1.209239558910328638e+00,8.906048745814976186e-01
2.666666666666666519e+00,2.837592404354010611e+00
2.604619779455164430e+00,3.835665640037325463e+00
-5.194739949678405244e-01,1.575423504872941249e+00
-5.815208821793428351e-01,2.573496740556256768e+00
3.759062255769952121e-01,1.130121067582192440e+00
3.138593383654928459e-01,2.128194303265507958e+00
2.518124511539904797e-01,3.126267538948823699e+00
1.209239558910328638e+00,1.682891865974758927e+00
1.147192671698826105e+00,2.680965101658074445e+00
-1.947399496784048625e-02,2.441448908657379846e+00
-8.152088217934287673e-02,3.439522144340694698e+00
8.759062255769952676e-01,1.996146471366630815e+00
8.138593383654928459e-01,2.994219707049946333e+00
7.518124511539904242e-01,3.992292942733261629e+00
1.709239558910328638e+00,2.548917269759197524e+00
1.647192671698826105e+00,3.546990505442513264e+00
6.046197794551643190e-01,1.311327841075187406e+00
5.425728922436618973e-01,2.309401076758502924e+00
4.805260050321595311e-01,3.307474312441818665e+00
1.437953112788497689e+00,1.864098639467754337e+00
1.375906225576995157e+00,2.862171875151069855e+00
2.333333333333333481e+00,1.418796202177005306e+00
2.271286446121830949e+00,2.416869437860320602e+00
2.209239558910328416e+00,3.414942673543636342e+00
2.147192671698826327e+00,2.680965101658074445e+00
1.251812451153990535e+00,3.126267538948823699e+00
-3.528073283011738392e-01,2.754703514049252178e+00
4.805260050321595311e-01,1.575423504872941249e+00
4.184791178206571094e-01,2.573496740556256768e+00
1.375906225576995157e+00,1.130121067582192440e+00
1.313859338365492846e+00,2.128194303265507958e+00
2.209239558910328416e+00,1.682891865974758927e+00
-6.204688721150238701e-02,2.730124043252192934e+00
2.875906225576995379e+00,1.996146471366630815e+00
1.980526005032159587e+00,2.441448908657379846e+00
1.471926716988261885e-01,1.888678110264812915e+00
1.104619779455164208e+00,4.453024372907488093e-01
1.042572892243661897e+00,1.443375672974064328e+00
9.805260050321594756e-01,2.441448908657379846e+00
1.937953112788497689e+00,9.980732356833154073e-01
1.875906225576995157e+00,1.996146471366630815e+00
7.092395589103285269e-01,1.756630278365936215e+00
6.471926716988262163e-01,2.754703514049252178e+00
1.604619779455164208e+00,1.311327841075187406e+00
1.542572892243661897e+00,2.309401076758502924e+00
1.480526005032159587e+00,3.307474312441818665e+00
2.437953112788497467e+00,1.864098639467754337e+00
2.375906225576995379e+00,2.862171875151069855e+00
8.333333333333333703e-01,2.284821605961444124e+00
1.147192671698826105e+00,1.888678110264812915e+00
-1.240937744230047740e-01,3.728197278935508674e+00
2.042572892243661897e+00,1.443375672974064328e+00
-2.907604410896714175e-01,1.756630278365936215e+00
1.709239558910328638e+00,4.280968077328075161e+00
6.471926716988262163e-01,1.022652706480374540e+00
