x,y
2.500000000000000000e+00,1.658312395177699905e+00
6.666666666666666297e-01,1.105541596785133196e+00
1.375906225576995157e+00,1.130121067582192440e+00
4.805260050321595311e-01,4.099761303835079751e+00
-2.907604410896714175e-01,2.548917269759197524e+00
-7.481875488460095758e-01,3.126267538948823699e+00
8.514578448732379456e-02,3.679038337341390186e+00
-1.186140661634507154e+00,1.262168899481069362e+00
8.138593383654928459e-01,1.262168899481069362e+00
6.046197794551643190e-01,2.103614832468448714e+00
5.425728922436618973e-01,3.101688068151764011e+00
5.425728922436618973e-01,5.773502691896257311e-01
1.437953112788497689e+00,2.656385630861015645e+00
2.712864461218309486e-01,2.416869437860320602e+00
1.042572892243661897e+00,3.967713471936202385e+00
5.851457844873237946e-01,2.813012933556951367e+00
1.480526005032159587e+00,2.367710496266202558e+00
2.000000000000000000e+00,2.524337798962138724e+00
-5.194739949678405244e-01,4.099761303835079751e+00
2.092395589103285547e-01,3.414942673543636342e+00
1.209239558910328638e+00,3.414942673543636342e+00
1.085145784487323795e+00,3.679038337341390186e+00
1.104619779455164208e+00,2.969640236252887089e+00
3.759062255769952121e-01,3.654458866544330942e+00
8.759062255769952676e-01,2.788433462759892123e+00
1.937953112788497689e+00,3.522411034645454464e+00
-1.861406616345071541e-01,1.262168899481069362e+00
-4.574271077563381027e-01,3.101688068151764011e+00
2.709239558910328416e+00,2.548917269759197524e+00
7.092395589103285269e-01,8.168664621903204415e-01
-2.907604410896714175e-01,8.168664621903204415e-01
2.771286446121830949e+00,1.550844034075882005e+00
2.092395589103285547e-01,1.682891865974758927e+00
1.471926716988261885e-01,2.680965101658074445e+00
4.257289224366189728e-02,2.235662664367325636e+00
-5.194739949678405244e-01,1.575423504872941249e+00
1.042572892243661897e+00,2.235662664367325636e+00
2.042572892243661897e+00,3.967713471936202385e+00
-3.528073283011738392e-01,1.814939697873635849e+00
1.542572892243661897e+00,1.369637260582887039e+00
4.379531127884976338e-01,1.320478318988768940e-01
2.518124511539904797e-01,3.126267538948823699e+00
5.425728922436618973e-01,1.369637260582887039e+00
-2.481875488460095480e-01,2.260242135164384880e+00
7.712864461218309486e-01,1.550844034075882005e+00
7.092395589103285269e-01,2.548917269759197524e+00
4.805260050321595311e-01,1.575423504872941249e+00
1.666666666666666741e+00,1.105541596785133196e+00
1.604619779455164208e+00,2.103614832468448714e+00
1.542572892243661897e+00,3.101688068151764011e+00
1.166666666666666741e+00,1.971567000569572015e+00
2.437953112788497467e+00,2.656385630861015645e+00
-4.148542155126762054e-01,2.813012933556951367e+00
1.437953112788497689e+00,1.320478318988768940e-01
1.500000000000000000e+00,1.658312395177699905e+00
2.042572892243661897e+00,2.235662664367325636e+00
-2.287135538781690514e-01,1.550844034075882005e+00
1.937953112788497689e+00,9.980732356833154073e-01
1.271286446121830949e+00,2.416869437860320602e+00
1.042572892243661897e+00,1.443375672974064328e+00
9.805260050321594756e-01,2.441448908657379846e+00
2.166666666666666519e+00,1.971567000569572015e+00
2.104619779455164430e+00,2.969640236252887089e+00
-1.947399496784048625e-02,2.441448908657379846e+00
1.813859338365492846e+00,2.994219707049946333e+00
2.271286446121830949e+00,6.848186302914435197e-01
9.379531127884975783e-01,9.980732356833154073e-01
-6.861406616345071541e-01,2.128194303265507958e+00
3.138593383654928459e-01,2.128194303265507958e+00
-1.248187548846009465e+00,2.260242135164384880e+00
-4.574271077563381027e-01,5.773502691896257311e-01
1.271286446121830949e+00,6.848186302914435197e-01
1.209239558910328638e+00,1.682891865974758927e+00
1.147192671698826105e+00,2.680965101658074445e+00
-1.947399496784048625e-02,3.233735900050641376e+00
1.313859338365492846e+00,2.128194303265507958e+00
4.805260050321595311e-01,2.367710496266202558e+00
2.209239558910328416e+00,1.682891865974758927e+00
3.000000000000000000e+00,2.524337798962138724e+00
3.759062255769952121e-01,1.130121067582192440e+00
4.379531127884976338e-01,2.656385630861015645e+00
8.759062255769952676e-01,1.996146471366630815e+00
8.138593383654928459e-01,2.994219707049946333e+00
6.471926716988262163e-01,1.814939697873635849e+00
9.805260050321594756e-01,3.233735900050641376e+00
1.771286446121830949e+00,1.550844034075882005e+00
1.709239558910328638e+00,2.548917269759197524e+00
1.375906225576995157e+00,3.654458866544330942e+00
1.980526005032159587e+00,3.233735900050641376e+00
9.379531127884975783e-01,1.790360227076576827e+00
2.937953112788497467e+00,3.522411034645454464e+00
4.257289224366189728e-02,1.443375672974064328e+00
1.875906225576995157e+00,1.996146471366630815e+00
