x,y
7.092395589103285269e-01,2.548917269759197524e+00
6.471926716988262163e-01,3.546990505442513264e+00
1.604619779455164208e+00,2.103614832468448714e+00
1.542572892243661897e+00,3.101688068151764011e+00
1.271286446121830949e+00,2.416869437860320602e+00
1.209239558910328638e+00,3.414942673543636342e+00
2.166666666666666519e+00,1.971567000569572015e+00
2.104619779455164430e+00,2.969640236252887089e+00
2.042572892243661897e+00,3.967713471936202385e+00
1.771286446121830949e+00,3.282894841644759421e+00
2.666666666666666519e+00,2.837592404354010611e+00
2.604619779455164430e+00,3.835665640037325463e+00
3.138593383654928459e-01,2.128194303265507958e+00
2.518124511539904797e-01,3.126267538948823699e+00
1.209239558910328638e+00,1.682891865974758927e+00
1.147192671698826105e+00,2.680965101658074445e+00
2.104619779455164430e+00,1.237589428684010118e+00
2.042572892243661897e+00,2.235662664367325636e+00
8.759062255769952676e-01,1.996146471366630815e+00
8.138593383654928459e-01,2.994219707049946333e+00
1.771286446121830949e+00,1.550844034075882005e+00
1.709239558910328638e+00,2.548917269759197524e+00
1.647192671698826105e+00,3.546990505442513264e+00
2.604619779455164430e+00,2.103614832468448714e+00
2.542572892243661897e+00,3.101688068151764011e+00
1.437953112788497689e+00,1.864098639467754337e+00
1.375906225576995157e+00,2.862171875151069855e+00
2.333333333333333481e+00,1.418796202177005306e+00
2.271286446121830949e+00,2.416869437860320602e+00
2.209239558910328416e+00,3.414942673543636342e+00
3.166666666666666519e+00,1.971567000569572015e+00
3.104619779455164430e+00,2.969640236252887089e+00
1.937953112788497689e+00,2.730124043252192934e+00
2.833333333333333481e+00,2.284821605961444124e+00
2.771286446121830949e+00,3.282894841644759421e+00
8.138593383654928459e-01,1.262168899481069362e+00
7.518124511539904242e-01,2.260242135164384880e+00
1.647192671698826105e+00,1.814939697873635849e+00
4.805260050321595311e-01,1.575423504872941249e+00
4.184791178206571094e-01,2.573496740556256768e+00
1.375906225576995157e+00,1.130121067582192440e+00
1.313859338365492846e+00,2.128194303265507958e+00
1.251812451153990535e+00,3.126267538948823699e+00
2.209239558910328416e+00,1.682891865974758927e+00
2.147192671698826327e+00,2.680965101658074445e+00
1.042572892243661897e+00,1.443375672974064328e+00
9.805260050321594756e-01,2.441448908657379846e+00
1.937953112788497689e+00,9.980732356833154073e-01
1.875906225576995157e+00,1.996146471366630815e+00
1.813859338365492846e+00,2.994219707049946333e+00
2.833333333333333481e+00,5.527707983925665980e-01
2.771286446121830949e+00,1.550844034075882005e+00
2.709239558910328416e+00,2.548917269759197524e+00
1.542572892243661897e+00,2.309401076758502924e+00
2.437953112788497467e+00,1.864098639467754337e+00
2.375906225576995379e+00,2.862171875151069855e+00
3.333333333333333481e+00,1.418796202177005306e+00
3.271286446121830949e+00,2.416869437860320602e+00
9.805260050321594756e-01,7.093981010885026528e-01
9.184791178206571649e-01,1.707471336771818171e+00
1.875906225576995157e+00,2.640956637977537880e-01
1.813859338365492846e+00,1.262168899481069362e+00
1.542572892243661897e+00,5.773502691896257311e-01
1.480526005032159587e+00,1.575423504872941249e+00
1.418479117820657054e+00,2.573496740556256768e+00
2.375906225576995379e+00,1.130121067582192440e+00
2.313859338365492846e+00,2.128194303265507958e+00
2.042572892243661897e+00,1.443375672974064328e+00
1.980526005032159587e+00,2.441448908657379846e+00
2.937953112788497467e+00,9.980732356833154073e-01
2.875906225576995379e+00,1.996146471366630815e+00
